"class name"," frequency"
"org.apache.hc.client5.http.impl.classic.TestCloseableHttpClient.NoopCloseableHttpClient","1",""
"org.apache.hc.core5.http.io.HttpClientResponseHandler","3",""
"org.apache.hc.core5.http.ConnectionReuseStrategy","2",""
"org.apache.hc.client5.http.ConnectionKeepAliveStrategy","1",""
"org.apache.hc.client5.http.UserTokenHandler","1",""
"org.apache.hc.client5.http.HttpRequestRetryStrategy","1",""
"org.slf4j.Logger","1",""
"org.apache.hc.client5.http.io.LeaseRequest","1",""
"org.apache.hc.core5.concurrent.CancellableDependency","1",""
"org.apache.hc.client5.http.io.ConnectionEndpoint","2",""
"org.apache.hc.client5.http.cookie.CommonCookieAttributeHandler","17",""
"org.apache.hc.client5.http.io.ManagedHttpClientConnection","3",""
"java.net.Socket","4",""
"org.apache.hc.client5.http.socket.ConnectionSocketFactory","5",""
"org.apache.hc.client5.http.socket.LayeredConnectionSocketFactory","3",""
"org.apache.hc.client5.http.SchemePortResolver","6",""
"org.apache.hc.client5.http.DnsResolver","3",""
"org.apache.hc.core5.http.io.HttpConnectionFactory<org.apache.hc.client5.http.io.ManagedHttpClientConnection>","1",""
"org.apache.hc.core5.http.config.Lookup<org.apache.hc.client5.http.socket.ConnectionSocketFactory>","2",""
"java.util.concurrent.Future<org.apache.hc.core5.pool.PoolEntry<org.apache.hc.client5.http.HttpRoute","org.apache.hc.client5.http.io.ManagedHttpClientConnection>>","1",""
"org.apache.hc.core5.pool.StrictConnPool<org.apache.hc.client5.http.HttpRoute","org.apache.hc.client5.http.io.ManagedHttpClientConnection>","1",""
"java.net.ProxySelector","1",""
"org.apache.hc.client5.http.cache.Resource","1",""
"org.apache.hc.client5.http.impl.cache.HttpCache","4",""
"org.apache.hc.client5.http.schedule.SchedulingStrategy","1",""
"org.apache.hc.client5.http.impl.cache.CacheRevalidatorBase.ScheduledExecutor","1",""
"java.lang.Runnable","1",""
"org.apache.hc.core5.concurrent.Cancellable","2",""
"org.apache.hc.core5.concurrent.FutureCallback<java.lang.Boolean>","2",""
"org.apache.hc.core5.concurrent.FutureCallback<org.apache.hc.client5.http.cache.HttpCacheEntry>","1",""
"org.apache.hc.core5.concurrent.FutureCallback<java.util.Map<java.lang.String","org.apache.hc.client5.http.cache.HttpCacheEntry>>","1",""
"org.apache.hc.client5.http.impl.cache.AbstractBinaryAsyncCacheStorage","1",""
"org.apache.hc.client5.http.cache.HttpCacheStorage","2",""
"org.apache.hc.client5.http.impl.cache.AbstractBinaryCacheStorage","1",""
"org.apache.hc.core5.http.impl.io.AbstractMessageParser","1",""
"org.apache.hc.core5.http.impl.io.AbstractMessageWriter","1",""
"org.apache.hc.client5.http.cache.HttpCacheEntry","3",""
"org.apache.hc.core5.http.HttpRequest","1",""
"org.apache.hc.core5.function.Resolver<java.net.URI","java.lang.String>","2",""
"org.apache.hc.client5.http.cache.HttpAsyncCacheStorage","1",""
"org.apache.hc.client5.http.impl.cache.CacheValidityPolicy","1",""
"org.ietf.jgss.GSSManager","1",""
"org.ietf.jgss.GSSName","1",""
"org.ietf.jgss.GSSContext","1",""
"java.io.StringReader","1",""
"java.io.StringWriter","43",""
"java.io.ByteArrayInputStream","1",""
"java.io.ByteArrayOutputStream","3",""
"java.util.concurrent.ScheduledExecutorService","9",""
"java.util.concurrent.ScheduledFuture<>","7",""
"java.util.concurrent.ThreadFactory","10",""
"java.lang.Thread.UncaughtExceptionHandler","3",""
"java.lang.Runnable","9",""
"org.apache.commons.lang3.concurrent.ConcurrentInitializer<java.lang.Object>","3",""
"org.apache.commons.lang3.concurrent.ConcurrentInitializer<java.lang.Integer>","4",""
"org.apache.commons.lang3.concurrent.Computable<java.lang.Integer","java.lang.Integer>","1",""
"java.beans.VetoableChangeListener","5",""
"org.apache.hadoop.mapreduce.TaskInputOutputContext","4",""
"org.apache.hadoop.mapreduce.Job","2",""
"org.apache.hadoop.fs.Path","2",""
"org.apache.hadoop.fs.FileSystem","6",""
"org.apache.hadoop.mapreduce.JobContext","4",""
"org.apache.kafka.clients.consumer.KafkaConsumer<java.lang.String","java.lang.String>","1",""
"org.apache.hadoop.mapreduce.TaskAttemptContext","1",""
"org.apache.kafka.clients.consumer.Consumer<java.lang.String","java.lang.String>","1",""
"org.apache.kafka.clients.consumer.ConsumerRecords<java.lang.String","java.lang.String>","1",""
"org.apache.zookeeper.ZooKeeper","3",""
"org.apache.zookeeper.data.Stat","2",""
"org.osgi.framework.BundleContext","2",""
"org.osgi.framework.Bundle","2",""
"org.osgi.framework.ServiceReference<java.lang.Object>","1",""
"java.util.logging.Handler","5",""
"java.io.InputStream","11",""
"java.security.cert.X509Certificate","1",""
"java.security.Principal","1",""
"javax.enterprise.inject.spi.BeanManager","5",""
"javax.enterprise.inject.spi.AfterBeanDiscovery","1",""
"javax.enterprise.inject.spi.Annotated","1",""
"javax.enterprise.inject.spi.Bean<?>","1",""
"javax.resource.spi.ConnectionEventListener","8",""
"javax.resource.spi.ResourceAdapter","1",""
"javax.resource.spi.BootstrapContext","1",""
"javax.resource.spi.ManagedConnectionFactory","1",""
"javax.resource.spi.ConnectionManager","2",""
"javax.naming.Reference","1",""
"java.lang.reflect.InvocationHandler","1",""
"org.omg.CORBA.Object","3",""
"java.io.OutputStream","4",""
"org.omg.CORBA.Request","1",""
"org.omg.CORBA.NamedValue","1",""
"org.omg.CORBA.ExceptionList","1",""
"org.omg.CORBA.ServerRequest","3",""
"javax.activation.DataSource","2",""
"org.mockito.ArgumentCaptor<io.micrometer.core.instrument.Timer>","2",""
"io.micrometer.core.instrument.Timer.Sample","2",""
"io.micrometer.core.annotation.Timed","4",""
"io.micrometer.core.instrument.MeterRegistry","1",""
"javax.servlet.http.HttpServletRequest","38",""
"javax.servlet.http.HttpServletResponse","28",""
"javax.servlet.ServletContext","11",""
"javax.servlet.ServletConfig","5",""
"javax.servlet.AsyncContext","5",""
"org.springframework.web.servlet.ViewResolver","1",""
"org.springframework.web.servlet.LocaleResolver","1",""
"org.springframework.web.servlet.View","1",""
"javax.servlet.RequestDispatcher","1",""
"java.lang.Object","2",""
"javax.xml.ws.Binding","8",""
"javax.xml.ws.handler.Handler","4",""
"javax.xml.ws.spi.http.HttpContext","2",""
"javax.xml.ws.spi.http.HttpExchange","2",""
"org.mozilla.javascript.Scriptable","1",""
"javax.enterprise.context.spi.CreationalContext<>","2",""
"javax.enterprise.inject.spi.Bean<>","2",""
"javax.ws.rs.client.ClientRequestContext","1",""
"javax.ws.rs.container.ContainerRequestContext","1",""
"javax.ws.rs.core.UriInfo","2",""
"org.springframework.mock.web.MockAsyncContext","1",""
"javax.ws.rs.ext.MessageBodyWriter","1",""
"java.net.HttpURLConnection","1",""
"javax.net.ssl.HttpsURLConnection","4",""
"javax.servlet.http.HttpServlet","1",""
"javax.servlet.ServletInputStream","3",""
"javax.servlet.ServletOutputStream","3",""
"org.eclipse.jetty.server.Request","1",""
"org.eclipse.jetty.server.Response","1",""
"javax.wsdl.extensions.ExtensibilityElement","3",""
"org.w3c.dom.Element","6",""
"javax.xml.bind.JAXBContext","1",""
"javax.xml.bind.Unmarshaller","1",""
"org.apache.neethi.Policy","39",""
"org.apache.neethi.PolicyRegistry","1",""
"org.apache.neethi.Assertion","4",""
"java.lang.Exception","2",""
"org.springframework.core.io.Resource","1",""
"javax.wsdl.extensions.UnknownExtensibilityElement","1",""
"org.w3c.dom.Document","1",""
"java.util.Timer","6",""
"T","3",""
"javax.activation.DataHandler","1",""
"javax.servlet.http.HttpSession","2",""
"org.apache.directory.ldap.client.api.LdapConnection","1",""
"org.apache.directory.ldap.client.api.LdapConnectionValidator","1",""
"org.apache.empire.db.DBTableColumn","3",""
"org.slf4j.Logger","2",""
"java.sql.ResultSet","3",""
"org.apache.hadoop.security.UserGroupInformation","5",""
"java.lang.Process","2",""
"org.apache.hadoop.mapreduce.Job","1",""
"org.apache.hadoop.mapreduce.Cluster","1",""
"javax.servlet.http.HttpServletRequest","9",""
"javax.servlet.http.HttpServletResponse","10",""
"javax.servlet.FilterChain","5",""
"javax.servlet.FilterConfig","5",""
"java.security.cert.X509Certificate","3",""
"javax.servlet.ServletContext","1",""
"javax.servlet.ServletRequest","2",""
"javax.servlet.ServletResponse","2",""
"com.thinkaurelius.titan.diskstorage.hbase.HBaseTransaction","2",""
"java.lang.ClassLoader","2",""
"com.datastax.driver.core.Cluster","2",""
"com.datastax.driver.core.Session","2",""
"com.datastax.driver.core.BoundStatement","1",""
"com.datastax.driver.core.PreparedStatement","1",""
"com.datastax.driver.core.ResultSetFuture","1",""
"org.elasticsearch.action.bulk.BulkProcessor","1",""
"org.elasticsearch.action.DocWriteResponse","1",""
"org.elasticsearch.client.Client","2",""
"com.google.auth.Credentials","4",""
"javax.sql.XADataSource","1",""
"javax.sql.XAConnection","1",""
"java.sql.Connection","1",""
"org.apache.kafka.clients.producer.KafkaProducer","1",""
"java.util.List","2",""
"com.amazonaws.services.kinesis.producer.UserRecordResult","4",""
"com.amazonaws.services.kinesis.producer.KinesisProducer","1",""
"com.amazonaws.services.kinesis.AmazonKinesisClient","2",""
"com.amazonaws.services.kinesis.AmazonKinesis","3",""
"software.amazon.awssdk.services.kinesis.KinesisAsyncClient","12",""
"software.amazon.awssdk.http.async.SdkAsyncHttpClient","12",""
"java.util.concurrent.ExecutorService","1",""
"org.reactivestreams.Subscription","1",""
"software.amazon.awssdk.services.kinesis.KinesisAsyncClientBuilder","1",""
"software.amazon.awssdk.http.nio.netty.NettyNioAsyncHttpClient.Builder","1",""
"software.amazon.awssdk.core.client.config.ClientOverrideConfiguration.Builder","1",""
"software.amazon.awssdk.auth.credentials.WebIdentityTokenFileCredentialsProvider.Builder","1",""
"com.rabbitmq.client.ConnectionFactory","6",""
"com.rabbitmq.client.Connection","10",""
"com.rabbitmq.client.Channel","8",""
"com.rabbitmq.client.Delivery","1",""
"com.rabbitmq.client.Envelope","1",""
"com.rabbitmq.client.AMQP.BasicProperties","1",""
"java.io.InputStream","2",""
"","2",""
"org.apache.hadoop.mapred.JobConf","5",""
"org.apache.hadoop.mapreduce.OutputCommitter","2",""
"org.apache.hadoop.fs.FileSystem","2",""
"com.codahale.metrics.Meter","3",""
"java.util.concurrent.ScheduledFuture","4",""
"T","6",""
"java.util.Timer","1",""
"java.net.InetSocketAddress","1",""
"java.util.concurrent.Executor","4",""
"java.net.InetAddress","7",""
"java.lang.Iterable","4",""
"java.util.concurrent.RunnableFuture","1",""
"org.apache.calcite.schema.Table","1",""
"org.apache.calcite.rel.type.RelDataType","1",""
"org.apache.hadoop.yarn.api.records.Container","1",""
"org.apache.avro.generic.GenericRecord","2",""
"org.kitesdk.data.DatasetWriter","2",""
"java.io.File","1",""
"java.net.HttpURLConnection","1",""
"java.io.OutputStream","2",""
"javax.jms.TopicSubscriber","1",""
"javax.jms.TextMessage","3",""
"javax.jms.BytesMessage","1",""
"javax.jms.ObjectMessage","1",""
"javax.naming.InitialContext","1",""
"javax.jms.ConnectionFactory","1",""
"javax.jms.Connection","1",""
"javax.jms.Session","1",""
"javax.jms.Queue","1",""
"javax.jms.Topic","1",""
"javax.jms.MessageConsumer","1",""
"org.apache.mina.transport.socket.nio.NioSession","2",""
"org.elasticsearch.action.bulk.BulkRequestBuilder","1",""
"org.elasticsearch.action.index.IndexRequestBuilder","1",""
"org.elasticsearch.common.bytes.BytesReference","2",""
"org.elasticsearch.common.io.BytesStream","2",""
"org.elasticsearch.action.ListenableActionFuture","2",""
"org.elasticsearch.action.bulk.BulkResponse","2",""
"org.apache.http.client.HttpClient","1",""
"org.apache.http.HttpResponse","1",""
"org.apache.http.StatusLine","1",""
"org.apache.http.HttpEntity","1",""
"java.util.Calendar","2",""
"org.apache.fluo.api.client.Transaction","1",""
"org.apache.fluo.api.client.scanner.ScannerBuilder","2",""
"org.apache.fluo.api.client.scanner.ColumnScanner","1",""
"org.apache.fluo.api.client.scanner.RowScanner","1",""
"org.apache.fluo.api.client.scanner.RowScannerBuilder","1",""
"org.apache.accumulo.core.iterators.IteratorEnvironment","1",""
"java.awt.BasicStroke","1",""
"org.apache.xmlgraphics.io.ResourceResolver","7",""
"org.apache.xmlgraphics.io.TempResourceResolver","1",""
"org.apache.xmlgraphics.image.loader.ImageManager","3",""
"java.util.HashMap","1",""
"org.apache.batik.gvt.GraphicsNode","1",""
"org.apache.batik.bridge.BridgeContext","1",""
"org.apache.xmlgraphics.image.loader.impl.ImageRendered","5",""
"org.apache.xmlgraphics.image.loader.ImageInfo","5",""
"org.apache.xmlgraphics.image.loader.impl.DefaultImageContext","1",""
"org.apache.xmlgraphics.image.loader.impl.DefaultImageSessionContext","1",""
"org.apache.xmlgraphics.image.loader.impl.ImageBuffered","1",""
"org.xml.sax.Attributes","4",""
"org.xml.sax.ContentHandler","8",""
"java.awt.Graphics2D","2",""
"java.awt.Font","2",""
"java.awt.image.IndexColorModel","3",""
"org.apache.xmlgraphics.image.loader.impl.ImageRawPNG","9",""
"java.awt.image.ComponentColorModel","6",""
"java.awt.color.ICC_Profile","1",""
"org.apache.xmlgraphics.ps.PSGenerator","5",""
"org.apache.hadoop.mapreduce.Mapper.Context","8",""
"org.apache.hadoop.mapreduce.Counter","1",""
"org.apache.hadoop.mapreduce.TaskAttemptContext","7",""
"org.apache.hadoop.mapreduce.RecordWriter","5",""
"org.apache.hadoop.mapreduce.RecordReader","2",""
"org.apache.hadoop.conf.Configuration","1",""
"com.google.common.hash.PrimitiveSink","1",""
"org.apache.hadoop.mapreduce.InputSplit","3",""
"org.jmock.Mock","1",""
